Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	caso
SPY	2024-11-01 13:30:00+00:00	2024-11-08 18:30:00+00:00	571.3200073242188	598.25	7 days 05:00:00	18.0	2375.0	2414.0	0.04713644250252691	4
TNA	2023-10-30 15:30:00+00:00	2023-11-03 17:30:00+00:00	21.90999984741211	26.90999984741211	4 days 02:00:00					1
TSLA	2024-02-05 16:30:00+00:00	2024-02-09 20:30:00+00:00	177.3800048828125	192.7400054931641	4 days 04:00:00					1
TSLA	2024-08-08 13:30:00+00:00	2024-08-21 17:30:00+00:00	195.6999969482422	221.99899291992188	13 days 04:00:00	51.0	1955.0	2022.0	0.13438424313637132	2
TSLA	2024-10-23 18:30:00+00:00	2024-10-28 14:30:00+00:00	213.5863037109375	271.989990234375	4 days 20:00:00	53.0	2331.0	2348.0	0.27344303220153865	3
TSLA	2025-01-03 14:30:00+00:00	2025-01-06 14:30:00+00:00	381.6549987792969	423.30999755859375	3 days 00:00:00	37.0	2661.0	2668.0	0.10914307139308588	4
TSLA	2025-04-09 13:30:00+00:00	2025-04-09 19:30:00+00:00	224.5625	268.4599914550781	0 days 06:00:00	71.0	3116.0	3122.0	0.19548006214340385	5
UBER	2023-08-17 13:30:00+00:00	2023-08-17 16:30:00+00:00	44.18000030517578	44.630001068115234	0 days 03:00:00					1
UBER	2023-10-26 17:30:00+00:00	2024-01-12 14:30:00+00:00	40.290000915527344	63.20000076293945	77 days 21:00:00	248.0	595.0	958.0	0.5686274342719817	2
UBER	2024-01-08 14:30:00+00:00	2024-01-12 14:30:00+00:00	58.09000015258789	63.20000076293945	4 days 00:00:00					3
UBER	2024-08-05 15:30:00+00:00	2024-08-19 19:30:00+00:00	57.6150016784668	73.76499938964844	14 days 04:00:00	272.0	1936.0	2010.0	0.2803088994305729	4
