Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	PnL	caso
SLV	2024-02-05 17:30:00+00:00	2024-02-12 18:30:00+00:00	20.420000076293945	20.77499961853028	7 days 01:00:00	633.0	1136.0	1172.0	0.017384894265914497	224.7147102356002	8
SLV	2024-02-08 14:30:00+00:00	2024-02-12 18:30:00+00:00	20.440000534057617	20.77499961853028	4 days 04:00:00						9
SLV	2024-02-28 20:30:00+00:00	2024-03-08 16:30:00+00:00	20.52499961853028	22.20009994506836	8 days 20:00:00	641.0	1252.0	1297.0	0.08161268490479157	1073.7393093109085	10
SLV	2024-03-27 13:30:00+00:00	2024-04-10 13:30:00+00:00	22.34000015258789	25.32999992370605	14 days 00:00:00	637.0	1386.0	1449.0	0.13384063342415842	1904.6298542022682	11
SLV	2024-04-22 16:30:00+00:00	2024-04-23 17:30:00+00:00	24.809999465942383	24.98500061035156	1 days 01:00:00	650.0	1508.0	1516.0	0.007053653695132445	113.7507438659645	12
SLV	2024-05-01 13:30:00+00:00	2024-05-01 18:30:00+00:00	24.18000030517578	24.40999984741211	0 days 05:00:00	672.0	1554.0	1559.0	0.009511974331410489	154.5596923828125	13
SLV	2024-06-04 16:30:00+00:00	2024-06-06 17:30:00+00:00	26.95499992370605	28.520000457763672	2 days 01:00:00	608.0	1718.0	1733.0	0.05805974915552703	951.5203247070334	14
SLV	2024-06-13 16:30:00+00:00	2024-06-14 19:30:00+00:00	26.31999969482422	26.989999771118164	1 days 03:00:00	659.0	1767.0	1777.0	0.02545593024553483	441.53005027770996	15
SLV	2024-07-22 15:30:00+00:00	2024-07-24 14:30:00+00:00	26.420000076293945	26.770000457763672	1 days 23:00:00	673.0	1937.0	1950.0	0.013247554143036355	235.55025672912598	16
SLV	2024-07-29 17:30:00+00:00	2024-07-31 19:30:00+00:00	25.2947998046875	26.3700008392334	2 days 02:00:00	713.0	1974.0	1990.0	0.04250680151050834	766.6183376312256	17
SLV	2024-08-08 13:30:00+00:00	2024-08-08 16:30:00+00:00	24.71999931335449	25.13999938964844	0 days 03:00:00	760.0	2026.0	2029.0	0.016990294820399043	319.20005798340384	18
SLV	2024-08-12 14:30:00+00:00	2024-08-12 18:30:00+00:00	25.290000915527344	25.520000457763672	0 days 04:00:00	756.0	2041.0	2045.0	0.009094485326614388	173.87965393066406	19
SLV	2024-09-03 18:30:00+00:00	2024-09-05 13:30:00+00:00	25.545000076293945	26.3799991607666	1 days 19:00:00	755.0	2150.0	2159.0	0.03268737842939151	630.4243087768555	20
SLV	2024-09-06 19:30:00+00:00	2024-09-13 15:30:00+00:00	25.450000762939453	27.940000534057617	6 days 20:00:00	782.0	2172.0	2203.0	0.09783888787713235	1947.1798210144043	21
SLV	2024-11-07 14:30:00+00:00	2024-11-07 19:30:00+00:00	28.92099952697754	28.875	0 days 05:00:00	756.0	2474.0	2479.0	-0.0015905234165447535	-34.77564239501953	22
SLV	2024-11-11 20:30:00+00:00	2024-11-12 20:30:00+00:00	27.95499992370605	27.979999542236328	1 days 00:00:00	781.0	2494.0	2501.0	0.000894280758308108	19.52470207214633	23
SLV	2024-11-14 15:30:00+00:00	2024-11-19 19:30:00+00:00	27.729999542236328	28.472700119018555	5 days 04:00:00	788.0	2510.0	2535.0	0.026783288461689203	585.2480545043945	24
SLV	2024-11-25 17:30:00+00:00	2024-12-04 15:30:00+00:00	27.424999237060547	28.540000915527344	8 days 22:00:00	818.0	2561.0	2597.0	0.040656397793442656	912.0713729858398	25
SLV	2024-11-27 20:30:00+00:00	2024-12-04 15:30:00+00:00	27.395000457763672	28.540000915527344	6 days 19:00:00						26
SLV	2024-12-19 17:30:00+00:00	2024-12-26 14:30:00+00:00	26.299999237060547	27.1200008392334	6 days 21:00:00	888.0	2677.0	2698.0	0.031178769047922605	728.1614227294922	27
SLV	2024-12-31 19:30:00+00:00	2025-01-07 14:30:00+00:00	26.315000534057617	27.63999938964844	6 days 19:00:00	915.0	2724.0	2747.0	0.050351466034590064	1212.3739528656038	28
SLV	2025-01-27 18:30:00+00:00	2025-02-05 16:30:00+00:00	27.395000457763672	29.52499961853028	8 days 22:00:00	923.0	2835.0	2882.0	0.077751382557943	1965.9892253875798	29
SLV	2025-02-28 19:30:00+00:00	2025-03-03 14:30:00+00:00	28.239999771118164	28.86000061035156	2 days 19:00:00	965.0	2997.0	2999.0	0.021954704116799784	598.3008098602261	30
SLV	2025-04-04 18:30:00+00:00	2025-04-16 16:30:00+00:00	26.76499938964844	29.926300048828125	11 days 22:00:00	1040.0	3172.0	3226.0	0.1181132348690559	3287.7526855468714	31
SLV	2025-05-16 17:30:00+00:00	2025-05-21 19:30:00+00:00	29.27753448486328	30.4950008392334	5 days 02:00:00	1063.0	3374.0	3397.0	0.04158363659342812	1294.1667346954346	32
SPY	2023-06-27 13:30:00+00:00	2023-06-30 17:30:00+00:00	432.6199951171875	443.5299987792969	3 days 04:00:00						1
SPY	2023-07-10 16:30:00+00:00	2023-07-19 13:30:00+00:00	438.3900146484375	455.010009765625	8 days 21:00:00	22.0	125.0	171.0	0.037911436305217316	365.639892578125	2
SPY	2023-09-19 16:30:00+00:00	2023-09-20 15:30:00+00:00	440.55999755859375	443.2749938964844	0 days 23:00:00	23.0	475.0	481.0	0.006162602943835305	62.444915771484375	3
SPY	2023-09-27 18:30:00+00:00	2023-09-29 13:30:00+00:00	424.385009765625	431.2000122070313	1 days 19:00:00	24.0	519.0	528.0	0.016058537141003137	163.56005859375136	4
SPY	2023-10-27 19:30:00+00:00	2023-11-07 18:30:00+00:00	410.4049987792969	437.0350036621094	10 days 23:00:00	25.0	674.0	721.0	0.06488713578543259	665.7501220703125	5
SPY	2024-01-08 15:30:00+00:00	2024-01-10 18:30:00+00:00	469.9599914550781	475.30999755859375	2 days 03:00:00	23.0	1001.0	1018.0	0.011383960764300483	123.05014038085938	6
SPY	2024-04-05 13:30:00+00:00	2024-04-09 19:30:00+00:00	514.4600219726562	518.510009765625	4 days 06:00:00	22.0	1427.0	1447.0	0.007872308090022928	89.0997314453125	7
