Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	caso
CVX	2024-01-18 18:30:00+00:00	2024-01-19 20:30:00+00:00	141.22000122070312	142.22500610351562	1 days 02:00:00	80.0	1060.0	1069.0	0.007116590243062326	103
CVX	2024-02-13 20:30:00+00:00	2024-02-14 20:30:00+00:00	149.80999755859375	150.75999450683594	1 days 00:00:00	76.0	1188.0	1195.0	0.006341345462412384	104
CVX	2024-03-07 14:30:00+00:00	2024-03-07 20:30:00+00:00	148.5	149.4250030517578	0 days 06:00:00	77.0	1294.0	1300.0	0.0062289767795138395	105
CVX	2024-08-08 13:30:00+00:00	2024-08-08 19:30:00+00:00	143.0749969482422	144.47000122070312	0 days 06:00:00	81.0	2032.0	2038.0	0.009750161119804757	106
CVX	2024-09-27 13:30:00+00:00	2024-10-02 19:30:00+00:00	143.3300018310547	150.47000122070312	5 days 06:00:00	81.0	2277.0	2304.0	0.049815107084589805	107
CVX	2024-10-16 13:30:00+00:00	2024-10-17 19:30:00+00:00	148.35000610351562	150.57000732421875	1 days 06:00:00	82.0	2368.0	2381.0	0.014964618330747248	108
CVX	2025-04-21 19:30:00+00:00	2025-04-22 19:30:00+00:00	132.66000366210938	136.9600067138672	1 days 00:00:00	94.0	3248.0	3255.0	0.032413711239674736	109
CVX	2025-05-22 15:30:00+00:00	2025-05-22 19:30:00+00:00	134.1699981689453	135.89999389648438	0 days 04:00:00	96.0	3405.0	3409.0	0.012894057920166846	110
GLD	2023-11-10 18:30:00+00:00	2023-11-10 20:30:00+00:00	179.3000030517578	179.5	0 days 02:00:00					68
GLD	2024-02-14 15:30:00+00:00	2024-02-20 20:30:00+00:00	184.07000732421875	187.5050048828125	6 days 05:00:00	54.0	1189.0	1215.0	0.018661364817264214	69
GLD	2024-12-30 16:30:00+00:00	2025-01-02 20:30:00+00:00	239.63999938964844	245.47000122070312	3 days 04:00:00	42.0	2718.0	2736.0	0.02432816660784276	70
META	2023-10-26 17:30:00+00:00	2023-10-30 19:30:00+00:00	285.3399963378906	303.75	4 days 02:00:00					5
META	2024-07-25 14:30:00+00:00	2024-07-29 19:30:00+00:00	452.8200073242188	466.6799926757813	4 days 05:00:00	22.0	1963.0	1982.0	0.03060815583980747	6
META	2025-03-18 15:30:00+00:00	2025-03-25 19:30:00+00:00	576.8150024414062	624.5399780273438	7 days 04:00:00	17.0	3083.0	3122.0	0.08273879039889476	7
META	2025-04-21 16:30:00+00:00	2025-04-23 19:30:00+00:00	482.4100036621094	518.4500122070312	2 days 03:00:00	23.0	3245.0	3262.0	0.07470825287894556	8
MRNA	2023-06-09 16:30:00+00:00	2023-06-13 19:30:00+00:00	123.01499938964844	128.07000732421875	4 days 03:00:00					35
MRNA	2023-06-23 15:30:00+00:00	2023-06-26 19:30:00+00:00	117.38999938964844	120.55500030517578	3 days 04:00:00	85.0	65.0	76.0	0.026961418621546107	36
MRNA	2023-07-06 16:30:00+00:00	2023-07-10 19:30:00+00:00	117.55999755859376	122.83000183105467	4 days 03:00:00	87.0	118.0	135.0	0.04482821012168059	37
MRNA	2024-01-18 15:30:00+00:00	2024-01-24 20:30:00+00:00	97.7699966430664	101.3000030517578	6 days 05:00:00	109.0	1057.0	1090.0	0.036105211515742974	38
MRNA		2024-02-13 20:30:00+00:00		84.36000061035156						39
MRNA	2024-03-20 14:30:00+00:00	2024-03-25 19:30:00+00:00	101.56999969482422	109.94000244140624	5 days 05:00:00	109.0	1358.0	1384.0	0.08240624959860599	40
MRNA	2024-04-03 17:30:00+00:00	2024-04-04 19:30:00+00:00	99.1500015258789	102.4499969482422	1 days 02:00:00	121.0	1424.0	1433.0	0.033282858008852	41
MRNA	2025-01-16 16:30:00+00:00	2025-01-22 20:30:00+00:00	33.380001068115234	38.34000015258789	6 days 04:00:00	372.0	2796.0	2821.0	0.14859193905809898	42
MRNA	2025-02-12 19:30:00+00:00	2025-02-19 20:30:00+00:00	30.25079917907715	35.709999084472656	7 days 01:00:00	471.0	2925.0	2954.0	0.18046465063876216	43
MRNA	2025-04-10 16:30:00+00:00	2025-04-14 19:30:00+00:00	23.85029983520508	26.90999984741211	4 days 03:00:00	706.0	3203.0	3220.0	0.12828769589263822	44
MRNA	2025-05-15 18:30:00+00:00	2025-05-20 19:30:00+00:00	23.34000015258789	28.06999969482422	5 days 01:00:00	814.0	3373.0	3395.0	0.20265636295258882	45
MRNA	2025-06-05 19:30:00+00:00		26.0							46
NFLX	2023-10-18 19:30:00+00:00	2023-10-20 19:30:00+00:00	345.6943054199219	400.8200073242188	2 days 00:00:00					31
NFLX	2023-10-27 18:30:00+00:00	2023-10-30 19:30:00+00:00	396.6400146484375	411.7799987792969	3 days 01:00:00	25.0	680.0	688.0	0.03817059190127026	32
NFLX	2024-04-22 14:30:00+00:00	2024-04-23 19:30:00+00:00	543.989990234375	578.4500122070312	1 days 05:00:00	19.0	1512.0	1524.0	0.06334679422650646	33
NFLX	2025-03-10 18:30:00+00:00	2025-03-12 19:30:00+00:00	859.4849853515625	923.9400024414062	2 days 01:00:00	12.0	3044.0	3059.0	0.07499260392952545	34
QQQ	2024-08-08 13:30:00+00:00	2024-08-13 19:30:00+00:00	441.1499938964844	461.5400085449219	5 days 06:00:00					127
QQQ	2025-04-09 13:30:00+00:00	2025-04-09 19:30:00+00:00	415.5925903320313	462.0700073242188	0 days 06:00:00	24.0	3193.0	3199.0	0.11183408480660129	128
SLV	2023-09-14 14:30:00+00:00	2023-09-15 19:30:00+00:00	20.59000015258789	21.145000457763672	1 days 05:00:00					71
SLV	2023-10-26 14:30:00+00:00	2023-10-30 19:30:00+00:00	20.61000061035156	21.364999771118164	4 days 05:00:00	485.0	669.0	688.0	0.03663266076699667	72
SLV	2024-01-22 20:30:00+00:00	2024-01-25 20:30:00+00:00	20.19499969482422	20.934999465942383	3 days 00:00:00	513.0	1076.0	1097.0	0.036642722569974584	73
SLV	2024-08-08 13:30:00+00:00	2024-08-12 19:30:00+00:00	24.71999931335449	25.565000534057617	4 days 06:00:00	434.0	2032.0	2052.0	0.03418289822713039	74
SLV	2024-09-06 19:30:00+00:00	2024-09-09 19:30:00+00:00	25.450000762939453	25.834999084472656	3 days 00:00:00	436.0	2178.0	2185.0	0.015127634970205639	75
